query_id,comparison_set_id,query_text,consumer_type,weight_price,weight_quality,weight_aesthetics,welfare_optimal_product_id,highest_fee_product_id,has_conflict_for_query,max_welfare,runner_up_welfare,welfare_gap
Q5e09af4e95,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that'll actually last and hold up well with daily use. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q8301873fd8,S00002,Looking for a large bamboo cutting board that won't break the bank but can actually hold up to daily use. I need something affordable that's still good quality for prepping meals.,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qa2a3d2f295,S00002,"I'm looking for a really high-quality large bamboo cutting board that will last for years in my kitchen. I want something that's durable and has excellent craftsmanship, though I'm willing to spend a bit more if it means better quality. Any recommendations for a reliable one?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q78da6280eb,S00002,"I'm looking for a large bamboo cutting board that looks beautiful on my kitchen counter - something with a really nice finish that would complement my modern décor. It should be good quality and reasonably priced, but honestly the aesthetic appeal is what matters most to me since I keep it out as part of my kitchen design.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qee974edd4e,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still feels substantial and well-made. I want something that looks nice on my counter and will actually last through regular use without warping or staining.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q643a2f2045,S00002,I need a large bamboo cutting board for my kitchen that won't break the bank - what's the best option that's affordable but still holds up well for regular use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qe878468e1f,S00002,I'm looking for a high-quality large bamboo cutting board that will last me years - durability and craftsmanship are really important to me. I don't mind spending a bit more if it means getting something that won't fall apart after a few months of regular use.,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qd7d0cf4bc0,S00002,"I'm looking for a large bamboo cutting board that will actually look beautiful displayed on my kitchen counter - something that's more of a statement piece than just functional. I don't want to spend a fortune, but I'm willing to pay a bit more if it's going to be gorgeous and well-made.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qa42e57798b,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks nice on my counter. I want something that's durable and will last a while, but I also care about it being attractive since my kitchen is visible from my living room.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q96e2d46170,S00002,I need a large bamboo cutting board for meal prep but I'm trying to keep costs down - can you recommend something affordable that won't fall apart after a few months?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q2692336a28,S00002,"I'm looking for a high-quality large bamboo cutting board that will last me years in the kitchen—durability and craftsmanship are really important to me. It doesn't need to be fancy, but I want something that won't warp or splinter with regular use. What would you recommend?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q043a14539f,S00002,"I'm looking for a beautiful large bamboo cutting board that would actually look nice on my counter or as a serving piece—something with a nice natural finish that complements my kitchen decor. It doesn't have to be the cheapest option and I want it to last, but honestly I'm most concerned with finding something that looks stunning. Any recommendations?",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qc0f35f6b8c,S00002,"I need a large bamboo cutting board that looks nice in my kitchen and won't break the bank, but I also want something that's built to last and can handle daily use. What would you recommend that balances good value with durability and style?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qfa658ffc32,S00002,I need a big bamboo cutting board for meal prepping but I'm on a tight budget - what's the best value option that won't fall apart after a few months?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q8d0a4b1bf5,S00002,"I'm looking for a really durable, high-quality large bamboo cutting board for my kitchen that will last years without warping or staining. I want something that can handle heavy daily use and won't break the bank, but I'm definitely willing to pay more for something that's built to last.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qca2d3daa60,S00002,"I want to find a large bamboo cutting board that looks really beautiful on my kitchen counter since I leave it out as part of my decor. It needs to be well-made and durable, but I'm hoping to find something that's reasonably priced without breaking the bank.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q63130daa29,S00002,"I'm looking for a large bamboo cutting board that looks nice on my kitchen counter but won't break the bank. I want something that'll hold up well with regular use without being too expensive, and ideally something that's both functional and attractive since it's always visible.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qff36fcf9d5,S00002,"Looking for a large bamboo cutting board that won't break the bank - I prep a lot at home so I need something that'll hold up, but I'm trying to keep costs down. What's the best option that's affordable but still good quality?",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q2cf86abda8,S00002,"I'm looking for a large bamboo cutting board that will actually last and handle daily kitchen use without warping or splintering. Quality is really important to me since I cook a lot, so I'm willing to invest in something well-made even if it costs a bit more.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qd55edf83ab,S00002,"I'm looking for a large bamboo cutting board that would look really beautiful on my kitchen counter - something that matches my aesthetic and can stay out as a decorative piece. It needs to be functional for meal prep of course, but I'd say the look and feel are most important to me, though I don't want to overspend.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q4dd82fbf3b,S00002,"I'm looking for a large bamboo cutting board that looks nice on my kitchen counter and won't break the bank, but I also want something that will actually last and hold up well with regular use.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q697eadf6ca,S00002,"Looking for a large bamboo cutting board that won't break the bank - I meal prep a lot so I need something durable that'll last, but I'm definitely watching my spending. Does anyone have recommendations for a good quality one that's reasonably priced?",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q54b324a523,S00002,"I need a large bamboo cutting board that will hold up to daily use and last for years. Quality and durability are really important to me, but I'd like something that doesn't cost too much either. Does anyone have recommendations for a good one?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q28a3e25abb,S00002,"I need a large bamboo cutting board that looks beautiful on my kitchen counter - ideally something that matches my modern aesthetic. I want it to be nice quality and reasonably priced, but honestly the most important thing is that it actually looks great as a standalone piece in my kitchen.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qab03fb07ba,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter and can handle daily meal prep - something that balances decent quality with a reasonable price point. What would you recommend?,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q30276d19f8,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still holds up well in the kitchen. I use it daily for meal prep, so it needs to be durable and not get damaged easily, but I don't want to spend a fortune on it.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q11348e3cfb,S00002,I'm looking for a really durable large bamboo cutting board that will last me years in the kitchen - quality is super important to me over anything else. What would you recommend that's built to last and won't warp or splinter easily?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qee3568120d,S00002,I'm looking for a large bamboo cutting board that will look really beautiful on my kitchen counter - aesthetics are super important to me since it'll be on display. What are some gorgeous options that still have decent quality and won't break the bank?,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qb7c6b03add,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that's going to last me a long time. Can you recommend something that balances good quality, a reasonable price, and attractive design?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q21fac38d78,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still holds up well in the kitchen. I use it for daily meal prep, so I need something durable that can handle a lot of chopping without getting damaged.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q64bf7dbc44,S00002,"I'm looking for a really high-quality large bamboo cutting board that can handle heavy daily kitchen prep work. I want something that will last years without getting damaged, even if it costs a bit more than the cheaper options out there.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q2f66262e37,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my countertop - something that'll complement my kitchen aesthetic. I don't want to spend a fortune, but I'm willing to pay a bit more if it's going to look gorgeous and last a while.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qb952930dd7,S00002,"I'm looking for a large bamboo cutting board that looks good on my counter and won't break the bank, but I also want something that will actually last and hold up well to regular use. Any suggestions for something that balances nice appearance with durability at a reasonable price?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q1a3b4585df,S00002,I need a large bamboo cutting board for meal prep but I'm on a tight budget - what's the best option that won't fall apart after a few months? I don't really care how fancy it looks as long as it's affordable and lasts.,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qa49931e6ef,S00002,"I'm looking for a large bamboo cutting board that will actually last and hold up well in my kitchen—durability and craftsmanship are really important to me. It should be good quality and reliable for heavy meal prep use, and ideally not too expensive, but I'm willing to pay more for something that won't wear out quickly.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qd3704f2e6e,S00002,I'm looking for a large bamboo cutting board that would look really beautiful on my kitchen counter - something that's visually stunning since I use it for both cooking and serving. I want it to be good quality but I'm hoping to find something that doesn't break the bank.,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qfbd9fa01cf,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that's going to hold up well with regular use. Can you recommend something that's a good balance of durability, aesthetics, and value?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q211c09f1b4,S00002,I need a large bamboo cutting board for meal prep but I'm on a tight budget - what's the best option that won't break the bank while still being durable enough for regular kitchen use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q65f1710f65,S00002,"I'm looking for a large bamboo cutting board that will last me years - durability and solid craftsmanship are really important to me. It needs to be big enough for serious meal prep, and while I don't want to overpay, I'm willing to invest in something that's actually well-made. Any recommendations?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q4d34cb0626,S00002,"I'm looking for a large bamboo cutting board that would look really beautiful on my kitchen counter - something with nice natural grain patterns and a gorgeous finish that I can actually leave out as part of my decor. It should still be good quality and reasonably priced, but honestly the look is what matters most to me.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q453a6827b5,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks nice on my counter and can handle daily chopping. I want something that's well-made and will last, but I'm also trying to be smart about what I spend, so ideally something that balances quality and looks without costing a fortune.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q64f03ce1c4,S00002,I need a big bamboo cutting board for meal prep but I'm on a tight budget - can you find me something affordable that won't fall apart after a few months of heavy use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q91b59427bb,S00002,"I'm looking for a really high-quality large bamboo cutting board that'll last me years - durability and craftsmanship are what matter most to me. It doesn't need to be super fancy looking, but I want something that won't crack or warp after a year of use. What would you recommend that offers the best value for the quality?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q361356273e,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter—something that would complement my modern farmhouse aesthetic. It doesn't need to be the cheapest option, but I want something that feels durable and looks like a gorgeous accent piece in my space.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qcd3bca4aac,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop without breaking the bank—something that'll hold up well for everyday chopping but also looks good enough to leave out. What would you recommend that balances quality, style, and affordability?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qa8e508cba6,S00002,I need a large bamboo cutting board for meal prep but I'm on a tight budget – what's the best option that won't break the bank but still holds up well for regular use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qcd684fca8b,S00002,"I'm looking for a really durable large bamboo cutting board that can handle heavy daily use - durability and quality construction are super important to me. What's the best option out there, even if it costs a bit more?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q8b39ac44bc,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful in my kitchen - something with a nice natural finish that I can leave out on the counter. I want it to be functional and well-made, but aesthetics is honestly what matters most to me since it'll be visible while I'm cooking.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q80292b9d44,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop but won't break the bank. I want something that's durable and will last, but it also needs to be reasonably priced and actually look good in my kitchen.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qea1ac3c0fb,S00002,I need a large bamboo cutting board for meal prep but don't want to spend a lot of money—what's the best value option that won't fall apart after a few months of regular use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qdd38b8384d,S00002,I'm looking for a high-quality large bamboo cutting board that will last me years - durability and solid craftsmanship are really important to me. It needs to be big enough for serious meal prep. What would you recommend that's built to last?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q541e76c65d,S00002,"I'm looking for a large bamboo cutting board that looks really nice on my counter since it's always visible - something with beautiful grain and elegant design. It needs to be decent quality and not break the bank, but honestly the look is what matters most to me.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q18fe2cf13d,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter but won't break the bank. I want something that'll actually last and hold up well to daily use without spending a fortune.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q6da58fbe16,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still holds up well in the kitchen. Any recommendations for something durable that's reasonably priced?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qd6eecbd06f,S00002,I need a really durable large bamboo cutting board for meal prep that will last me years - quality is super important to me. What's the best option that won't fall apart after a few months?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q534dba4e2a,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my countertop - something that's Instagram-worthy and fits my modern kitchen aesthetic. I want it to be decent quality and reasonably priced, but honestly the look is what matters most to me since I use it for meal prep and also leave it out as a design element.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q9538cc3997,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop and won't break the bank, but I don't want to cheap out on quality either since I use it almost every day for meal prep.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qb1acb8ac80,S00002,"I need a large bamboo cutting board for meal prep but I'm on a pretty tight budget - what's the best option that won't break the bank? I want something that'll last and hold up to regular use, but honestly price is my main concern.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q71d74925e0,S00002,"I'm looking for a really durable large bamboo cutting board that can handle serious daily kitchen use - something that won't warp or crack easily. Quality is super important to me, so I'm willing to invest in something that lasts, but I'd still prefer not to overspend if there's a good option out there.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q625f68e904,S00002,"I'm looking for a large bamboo cutting board that will look beautiful on my kitchen counter since I use it for meal prep pretty regularly. I want something that has a nice aesthetic appeal and looks good enough to display, but I don't want to break the bank on it.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qb50d117138,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop and can handle daily meal prep, but I don't want to spend a fortune. What would you recommend that balances good quality with a reasonable price?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q4163525a12,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still holds up well for everyday kitchen prep. Does anyone have a good recommendation that's affordable but doesn't feel cheap?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qd8d1d2bd63,S00002,I'm looking for a large bamboo cutting board that's built to last and can handle heavy kitchen prep work - durability and quality are really important to me. What would you recommend that has excellent craftsmanship and won't fall apart after a few months?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q59c10759e9,S00002,I'm looking for a large bamboo cutting board that will actually look gorgeous on my kitchen counter since I use it constantly and want it to be part of my decor. What's a beautiful option that won't break the bank but is still well-made?,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q396106265d,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something durable that'll last me years. What would you recommend that balances good looks, solid quality, and reasonable pricing?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qfd51c88ceb,S00002,I need a big bamboo cutting board for prepping food but I'm trying to keep costs down. What's a good quality option that won't break the bank?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qb83f09e67b,S00002,"I need a large bamboo cutting board that's really durable and built to last, something I can rely on for heavy daily use. I don't mind spending a bit more if it means getting superior quality and craftsmanship.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q3e01f4e2c8,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful and modern on my countertop - it needs to be a statement piece in my kitchen. I want something that looks good enough to leave out, but I also don't want to break the bank and need it to hold up reasonably well.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q98b9a854a3,S00002,"I'm looking for a large bamboo cutting board that's good quality and looks nice on my counter, but I don't want to spend a fortune on it. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qd6c70676d5,S00002,I need a large bamboo cutting board for food prep but I'm on a tight budget - what's the best quality option that won't break the bank?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q88e8d3c542,S00002,I'm looking for a large bamboo cutting board that will really hold up with daily use—durability and solid build quality are super important to me. What would you recommend that's well-made and will last?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qcda4b896db,S00002,"I'm looking for a large bamboo cutting board that will look really beautiful on my kitchen counter or can hang as a statement piece. It needs to be nice enough that I'd want to display it, but I don't want to spend a fortune on it.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qa5aa5062f7,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that'll actually last and hold up well to regular use. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q61cf82e2e2,S00002,"I need a large bamboo cutting board for food prep but I'm on a tight budget - can you recommend something that won't break the bank but still holds up well for chopping? Quality matters more than looking fancy, so I want something durable that'll last.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qfe78062182,S00002,I'm looking for a large bamboo cutting board that's really durable and built to last—I don't mind spending a bit more for something that won't get warped or damaged. What's the best quality option you'd recommend for everyday kitchen prep?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q7e78661b05,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my countertop - something that doubles as a nice serving board when guests are over. It needs to be decent quality and not break the bank, but honestly the aesthetic is what matters most to me.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q64325fb462,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that will actually hold up well with regular use. Can you recommend something that balances good value with solid craftsmanship?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qbe2e5c9c53,S00002,"Looking for a large bamboo cutting board that won't break the bank - I need something durable and solid that'll last, but I'm trying to keep costs down. What's the best value option you'd recommend for everyday kitchen prep?",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qe2e07d1259,S00002,I need a really durable large bamboo cutting board that can handle daily kitchen prep work - quality is my main concern since I want something that'll last years. What's the best option that won't break the bank?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q6d6326beb7,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter - something with a nice natural finish that I won't want to hide away. I'd prefer something that's still reasonably priced and holds up well, but aesthetics is definitely my main concern here.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qa8e09c718d,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter and feels durable enough to handle daily kitchen prep without breaking the bank. What would you recommend that balances good quality and aesthetics with a reasonable price?,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qd40abf84cc,S00002,I need a large bamboo cutting board that won't break the bank - what's a good affordable option that's still durable enough for everyday use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q9af1430802,S00002,"I need a large bamboo cutting board that will last for years in my kitchen – what's the best quality option out there, even if it costs a bit more? I want something that won't warp or splinter and can handle serious daily prep work.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q49297f4018,S00002,"I'm looking for a large bamboo cutting board that will actually look beautiful on my counter - something that matches my minimalist kitchen aesthetic. It needs to be good quality so it lasts, but I don't want to spend a fortune on it.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qb72f1139f4,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks nice on my countertop. I want something durable and well-made that'll last me years, but I also don't want to overspend—any recommendations around the mid-price range?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q6277f0a000,S00002,I need a large bamboo cutting board that won't break the bank but still holds up well for daily meal prep. Looking for something that's good quality without paying premium prices.,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q0781a53013,S00002,"I need a large bamboo cutting board for my kitchen prep work and I really want something that will last for years without cracking or splintering. Quality and durability are super important to me - what's the best option you'd recommend, even if it costs a bit more?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q3aefc29aa7,S00002,I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter since I leave it out as part of my decor. I want something that feels quality and durable but also won't break the bank.,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q6b21e9abf2,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still looks really nice on my counter - something that's built to last and can handle daily meal prep without warping or staining easily.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q4b3ff075c7,S00002,"I'm looking for a large bamboo cutting board that won't break the bank, but I still want something that's durable and won't get all warped after a few months. What's the best value option you'd recommend?",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qcce1aada6a,S00002,"I'm looking for a really durable large bamboo cutting board that can handle heavy daily use in my kitchen - quality is definitely my top priority. What's the best option that will actually last and hold up over time, even if it costs a bit more?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q129467c208,S00002,"I'm looking for a large bamboo cutting board that looks beautiful on my kitchen counter - something that would match my minimalist aesthetic. I want it to be good quality and not too expensive, but honestly the way it looks is the most important thing to me since it's always visible.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qc431821de3,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter and holds up well to daily use. I want something that's good quality but won't break the bank - what would you recommend?,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qf2197a55a7,S00002,I need a big bamboo cutting board that won't break the bank since I'm trying to save money this month. Does it have to be expensive to get one that's actually durable and holds up well in the kitchen?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q63554d3ed2,S00002,I need a really durable bamboo cutting board that can handle heavy daily use in my kitchen - quality and durability are way more important to me than price. What's the best large cutting board that won't crack or splinter even after years of prep work?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qcf3086005f,S00002,"Looking for a large bamboo cutting board that would look really nice on my countertop - something that's Instagram-worthy and adds to my kitchen aesthetic. I want it to be decent quality and not break the bank, but honestly the visual appeal matters most to me.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qd81e891ea8,S00002,"I'm looking for a large bamboo cutting board that won't break the bank but still looks nice on my counter. I want something that'll actually hold up well with regular use, so good quality is important too.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q45b3675cad,S00002,I need a large bamboo cutting board for meal prep and I'm trying to find something affordable without sacrificing durability. Can you recommend one that won't break the bank but will actually last?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qbc7b9ce9a3,S00002,"I'm looking for a high-quality bamboo cutting board that can handle all my meal prep work. I want something that's built to last and won't dull my knives, even if it costs a bit more. Does anyone have recommendations for a large board with great durability?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q8bed8b6797,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter - something that doubles as a nice serving piece when guests come over. It should be durable enough for daily use, but honestly the aesthetic is most important to me since it's so visible in my space.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q978ed44671,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and can handle daily meal prep without breaking the bank. I want something that's durable and will last, but I'm also conscious about not overspending—what would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
